Id,OrderNumber,Status,EffectiveDate,EndDate,Type,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,CurrencyIsoCode,Description,CreatedDate,TotalAmount,AccountId,BillToContactId,ContractId,OpportunityId,Pricebook2Id,QuoteId,ShipToContactId
801bzdDNaZJ3ub7AQV,ORD-000000520,Fulfilled,2023-12-16,2024-12-15,New,726 Powers Ranch,Willow Harbor,OR,68334,United States,05022 Benjamin Trail,Cedar Crossing,CO,62783,United States,USD,Synthetic order for test and benchmark use.,2023-12-07T11:10:40Z,1491395.6,001b9Ubd6IpdBJKANL,003gceY71ZavIIHILB,,,01sf902KvuoXgXtOGX,,003Gqj5HefvdveDABM
801TvKYWK5hCA7gY8X,ORD-000000521,Cancelled,2022-12-05,2025-12-04,Renewal,3125 Espinoza Extension,Summit Glen,CO,68122,United States,396 Christopher Key,Lake Briar,TX,15297,United States,USD,Synthetic order for test and benchmark use.,2022-10-07T21:35:02Z,2185708.15,001IOGBmeiQlCpGYR9,00341xgP3uVuAHDI2M,,,01sLoYtuPuiAhJSKZN,,00341xgP3uVuAHDI2M
80tPWa8pYgU4FMZQK6,ORD-000000522,Draft,2025-10-26,2026-10-26,New,6133 Jones Shores,Cedar Crossing,WA,74467,United States,831 Walker Shores,Summit Glen,TX,80387,United States,USD,Synthetic order for test and benchmark use.,2025-09-30T05:13:52Z,2079637.22,0014BI0PTpGJAb4ICJ,003N7npX1LNheCRIK8,800nEzeWjRDTX6SYUM,006zOXPozGWvIdBYAC,01sLoYtuPuiAhJSKZN,,003x6BiZELPWp5FYJ9
801lFjWhDz1oIu4IG8,ORD-000000523,Fulfilled,2023-04-10,2024-04-09,Renewal,21021 Shannon Radial,Northhaven,NC,95007,United States,009 Thomas Extensions,Alder Bay,CA,27840,United States,USD,Synthetic order for test and benchmark use.,2023-02-24T18:25:56Z,2004821.13,001iIp10CH2rdjrQCH,003TlE2gTeNBti5YYO,800gui9hkljmMroQK6,820ublfModfHT3tAJO,01sQ4LtuJF9K1vlMFT,,
801j2UK3QW8OIpFAMZ,ORD-000000524,Draft,2024-12-15,2027-12-15,Amendment,97079 Powell Crest,Cedar Crossing,NC,98263,United States,7903 James Viaduct,Willow Harbor,MA,45667,United States,USD,Synthetic order for test and benchmark use.,2024-10-18T02:57:46Z,173810.34,001yQSD3rwvt3ZBAV9,003XwlOCCmKzlaJARA,,006WlMRhYiLZnZnQQ3,01sLoYtuPuiAhJSKZN,,003XwlOCCmKzlaJARA
801VH4MkE8Jw5diY40,ORD-000000525,Draft,2024-08-28,2027-08-28,Amendment,1469 Jessica Pike,Lake Briar,OR,12577,United States,850 Andrews Court,Lake Briar,CA,21320,United States,USD,Synthetic order for test and benchmark use.,2024-07-22T23:54:07Z,462614.04,001ULaAYdBnWIytQCT,0032JMj0nM8q7ONY8A,800Fe8BbQcuOWcpQK3,0063SY6evRNlBraQYU,01sf902KvuoXgXtOGX,0Q0s67bDZqF2QbwS0Q,003dSuUEWQlJ0BVIYZ
801yDc0Tce1ZQmDA18,ORD-000000526,Cancelled,2023-02-11,2026-02-10,Amendment,386 Romero Highway,Summit Glen,NC,90739,United States,17643 Jacobs Flats,Northhaven,WA,99038,United States,USD,Synthetic order for test and benchmark use.,2023-01-26T15:40:51Z,175806.7,001wVfBSjnPjaamQPU,003IyRNO6vqXiLiQD5,,81iIHdj0AoyTBidADX,01sQ4LtuJF9K1vlMFT,,003IyRNO6vqXiLiQD5
801RzRkJLZrH5ESQNN,ORD-000000527,Fulfilled,2024-11-29,2027-11-29,Amendment,4619 Jennifer Shore,Cedar Crossing,WA,80168,United States,87939 Medina Island,Northhaven,CA,33964,United States,USD,Synthetic order for test and benchmark use.,2024-11-24T22:47:09Z,2106508.71,001e9z8TRFaUOARQMA,,,,01sQ4LtuJF9K1vlMFT,,003JkkGDfJBiVsFAOO
801FqkvJQo4HbBjIIR,ORD-000000528,Fulfilled,2025-12-12,2028-12-11,New,405 James River,Summit Glen,CA,85378,United States,87569 Valerie Square,Alder Bay,TX,82247,United States,USD,Synthetic order for test and benchmark use.,2025-11-01T13:43:51Z,2862941.6,001Mpyhcy0YjCuyQPK,003y2706GnkVV3oIOY,,00tK8p779q4DqJHYDL,01sf902KvuoXgXtOGX,,003y2706GnkVV3oIOY
801t1CRa8ngkXdGIEW,ORD-000000529,Activated,2024-08-17,2025-08-17,Renewal,289 Clarke Village,Northhaven,CA,12479,United States,959 Michael Divide,Summit Glen,OR,24769,United States,USD,Synthetic order for test and benchmark use.,2024-07-17T21:27:58Z,977214.06,001UMQhTkv1ASD0YIT,0036M9oi3OkmErTIEE,,720zTie0H1c7MkoADS,01sQ4LtuJF9K1vlMFT,0Q00aYdgWEQHsHE0IT,0036M9oi3OkmErTIEE
801696fGCsAGWAhIQ7,ORD-000000530,Fulfilled,2023-09-22,2024-09-21,New,186 Diaz Rue,Northhaven,TX,44798,United States,499 Glenn Unions,Northhaven,CO,49628,United States,USD,Synthetic order for test and benchmark use.,2023-08-31T21:34:07Z,169958.5,0013e2Rh2QW4yB5YBM,003G3bKrK9jYeb2I6K,,006Hqn5ABJAtinGAOT,01sf902KvuoXgXtOGX,,003BdmepSnncyxLQ9A
8015EPVpioaqfNDQVH,ORD-000000531,Fulfilled,2024-05-31,2025-05-31,Renewal,15364 Mark Motorway,Alder Bay,TX,54094,United States,63876 Nancy Knolls,Lake Briar,CO,36215,United States,USD,Synthetic order for test and benchmark use.,2024-04-03T10:59:24Z,1932255.88,001PUaO8FLbQ5tuY7R,003Mq3yB1QMrWPSAUJ,80028IW8F9poVcVYB4,,01sQ4LtuJF9K1vlMFT,0Q0yWU5Wm53hjcJCBR,
80143iUoocU2xYqI1T,ORD-000000532,Fulfilled,2023-06-29,2026-06-28,New,05276 Heather Pine,Alder Bay,MA,68297,United States,49212 Jamie Forges,Lake Briar,OR,23756,United States,USD,Synthetic order for test and benchmark use.,2023-06-24T16:02:22Z,290648.9,001DvFcs2OCjLNHAFJ,003ymOdH07y8GqYQ0O,,511WEyoFdUjxapyIW9,01sf902KvuoXgXtOGX,,003E19tq7w2fwiMA1S
801Q4IXny1NZwJPQ8Q,ORD-000000533,Cancelled,2021-09-22,2023-09-22,Amendment,548 Quinn Manors,Alder Bay,WA,90532,United States,6893 Patricia Locks,Summit Glen,WA,73317,United States,USD,Synthetic order for test and benchmark use.,2021-08-23T08:53:42Z,777895.71,001dUDfaBymF8HyAUN,003elJUuW9sVEkFI8Y,,,01sQ4LtuJF9K1vlMFT,,
021T5La4VmcyG25IA7,ORD-000000534,Cancelled,2026-06-02,2027-06-02,New,313 Dawn Views,Summit Glen,OR,87508,United States,2175 Karl Road,Lake Briar,MA,27799,United States,USD,Synthetic order for test and benchmark use.,2026-05-10T00:18:36Z,289192.2,001DmIO5EqT4tawY4D,003cDJscbZK0JtHQIR,,526oIi4wwv9ub5TYYU,01sJqGPflRJqwqCPRW,,003cDJscbZK0JtHQIR
706qDENYWf535cwY9D,ORD-000000535,Activated,2023-08-27,2025-08-26,New,367 Ball Highway,Summit Glen,TX,97700,United States,2466 Breanna Gardens,Willow Harbor,WA,19512,United States,USD,Synthetic order for test and benchmark use.,2023-08-12T17:47:25Z,1485920.03,001yVmlwCnpWY0fA4W,003z7ZbcBcDrjgLQK6,,006hLA2JQUbQQsrY23,01sLoYtuPuiAhJSKZN,0Q0Fb4kMYfgEOQUKOA,003KSHCpaRzgzM8ADK
026XSmGjpImwXoGQFT,ORD-000000536,Cancelled,2023-11-10,2025-11-09,New,106 Nicole Pike,Northhaven,MA,88210,United States,5875 Anderson Highway,Lake Briar,TX,66629,United States,USD,Synthetic order for test and benchmark use.,2023-11-02T03:44:19Z,884618.44,001qP46mGWsPnuOQ5R,003oOBOvrWV3r2WA8W,800WGmMAqFXhoiTIUV,006NeJlsYNuod3eAS2,01sJqGPflRJqwqCPRW,,003KQYscsqdESaeAKC
8018gwtbJsMcLrQI9E,ORD-000000537,Activated,2025-01-01,2027-01-01,New,435 Lauren Lake,Lake Briar,CA,56902,United States,6963 Lindsey Plains,Northhaven,MA,21851,United States,USD,Synthetic order for test and benchmark use.,2024-12-09T18:48:03Z,1160461.03,001sxFqtMp1pxP6AMV,,,006uJMzED6Hs1DdYML,01sQ4LtuJF9K1vlMFT,0Q0s9cFB18WdAYXSEV,
02igIYl4ksUH1wlQMP,ORD-000000538,Draft,2024-04-02,2025-04-02,Amendment,2905 Christine Pass,Cedar Crossing,CO,68637,United States,93684 Ryan Wall,Northhaven,TX,32761,United States,USD,Synthetic order for test and benchmark use.,2024-03-11T09:34:32Z,2756066.32,001PUaO8FLbQ5tuY7R,003bBurZT3jFyReYX3,,5261xjDdX1QGkqmIQC,01sLoYtuPuiAhJSKZN,,003bBurZT3jFyReYX3
801kUXjYVzzZwIoI2O,ORD-000000539,Cancelled,2021-08-24,2022-08-24,Amendment,936 Stephanie Street,Alder Bay,NC,83039,United States,1904 Simon Light,Northhaven,CO,67788,United States,USD,Synthetic order for test and benchmark use.,2021-08-15T13:34:00Z,1076901.95,0011y3R0qW4167MAMP,003dhEq28R9SWrsYJD,,006CviPdHhKL0aMIBR,01sQ4LtuJF9K1vlMFT,,003dhEq28R9SWrsYJD
801OCxDokFglQOnQNJ,ORD-000000540,Activated,2024-10-13,2026-10-13,Amendment,3264 Sheri Ports,Northhaven,WA,74602,United States,40307 Edwards Walk,Willow Harbor,CO,96229,United States,USD,Synthetic order for test and benchmark use.,2024-08-31T17:45:08Z,1117210.1,001FU3HbNYKm95BYPF,003MrOyeJlczlEjQEN,,006vRmwy1MfWv3NIQ3,01sLoYtuPuiAhJSKZN,,003glOPy3BD2di1YT6
001CUJom39MGP2ZQYD,ORD-000000541,Cancelled,2025-03-04,2028-03-03,Renewal,1375 Bethany Point,Alder Bay,TX,74486,United States,0431 Rebecca Bridge,Cedar Crossing,CA,77221,United States,USD,Synthetic order for test and benchmark use.,2025-01-28T22:21:42Z,1122354.4,001FVBcrH6719XQAUS,003MnJVzYDGu7zUAKK,,80iq1Bh2MseHsg3YUS,01sQ4LtuJF9K1vlMFT,,003MnJVzYDGu7zUAKK
801qKdgsWF7aglFQDB,ORD-000000542,Draft,2026-05-03,2028-05-02,New,585 Joel Place,Northhaven,OR,36224,United States,5481 Mcdonald Court,Alder Bay,OR,49270,United States,USD,Synthetic order for test and benchmark use.,2026-03-05T21:25:45Z,1745668.74,0013e2Rh2QW4yB5YBM,003aOXN8maPyJ9cYND,,726LutHRC9ADmm5YST,01sLoYtuPuiAhJSKZN,0Q0282oSGLaWLzgSOZ,003SDpJKWpDC3n9Y54
801v8S2IJYwx27VQTW,ORD-000000543,Fulfilled,2022-05-24,2023-05-24,Amendment,74830 Rhonda Ports,Cedar Crossing,CO,10095,United States,9895 Patricia Valleys,Lake Briar,NC,36757,United States,USD,Synthetic order for test and benchmark use.,2022-05-07T11:59:26Z,2136809.33,001iIp10CH2rdjrQCH,003F7FFpQhCYBgJAKA,,006kf2nLFdad71sAIO,01sLoYtuPuiAhJSKZN,,003V2PYcYPbGiyLQOZ
006onKHFZXEGqJ7YMH,ORD-000000544,Fulfilled,2024-02-10,2025-02-09,Amendment,1220 Christina Bypass,Summit Glen,TX,49276,United States,162 Arthur Squares,Cedar Crossing,CA,17114,United States,USD,Synthetic order for test and benchmark use.,2023-12-13T13:17:01Z,1604566.39,001EocC12jSBhyyIOU,003DnDlPXrvzmkCIGX,8000iu1gPnwYYKdYOU,,01sQ4LtuJF9K1vlMFT,0Q0tn8mMzlsvyxhS3S,003KtHm7uBbpVUkQ0I
801Wv7ZZ0LygY3CQGN,ORD-000000545,Activated,2022-02-27,2024-02-27,Amendment,481 Kathy Haven,Cedar Crossing,CA,91658,United States,27683 Moore Pass,Summit Glen,TX,26965,United States,USD,Synthetic order for test and benchmark use.,2022-01-12T17:16:31Z,2323282.68,001RiZCg1UERbAvQWO,0030VnwN9BYQ14jQG1,,006y6TIUeR343JzI41,01sLoYtuPuiAhJSKZN,,0030VnwN9BYQ14jQG1
801oqzPrdU5kQK7QCO,ORD-000000546,Draft,2021-06-09,2023-06-09,Renewal,03995 Kimberly Prairie,Cedar Crossing,MA,66179,United States,7546 Arnold Crest,Willow Harbor,MA,77932,United States,USD,Synthetic order for test and benchmark use.,2021-05-21T17:44:56Z,2635050.72,001S6Q42Y1rkKzpYHW,003BRwu2sKtgDFJIUG,,016sr1kcWt26zHYY92,01sf902KvuoXgXtOGX,,003BRwu2sKtgDFJIUG
8012Wov1jnLDQE9I16,ORD-000000547,Draft,2025-03-03,2027-03-03,Renewal,740 Carol Circle,Willow Harbor,NC,82702,United States,3518 Rodriguez Stream,Alder Bay,WA,23641,United States,USD,Synthetic order for test and benchmark use.,2025-01-20T09:33:48Z,327698.15,001JLvRCLNllmEyYER,003he5vZFsM4U6hQ0K,,71tPa9pj2CKPA1qQMG,01sQ4LtuJF9K1vlMFT,0Q0uXh43XA5U4sTCEA,003he5vZFsM4U6hQ0K
8016aVhhbuWnorEIG4,ORD-000000548,Activated,2023-04-03,2025-04-02,Renewal,567 Richardson Turnpike,Cedar Crossing,CO,82863,United States,09222 Davis Greens,Summit Glen,OR,94247,United States,USD,Synthetic order for test and benchmark use.,2023-04-02T19:02:10Z,2475362.9,001LDOa8tzZhi9lQLS,003THT0jpN9NJqQQ7P,,006KY5EUmtFCLYFYIW,01sQ4LtuJF9K1vlMFT,,
801yMclaJ6W3FH1YC5,ORD-000000549,Draft,2023-12-05,2026-12-04,New,683 Shannon Harbor,Alder Bay,OR,73156,United States,29821 Christine Flats,Lake Briar,CA,11571,United States,USD,Synthetic order for test and benchmark use.,2023-10-17T21:35:30Z,2590780.0,0019ojrY0cvCQ2UQ6L,003YdFPC0xpo260IVZ,,006UJVaDXAocwNzYU7,01sLoYtuPuiAhJSKZN,,003EITgQp4xDjA6IV9
026BVR57X8CvFHRYF7,ORD-000000550,Fulfilled,2023-12-06,2026-12-05,New,1045 Vasquez Flats,Northhaven,MA,12445,United States,47679 Brent Mill,Cedar Crossing,OR,23538,United States,USD,Synthetic order for test and benchmark use.,2023-10-23T16:30:53Z,261337.57,0011y3R0qW4167MAMP,003XijlXXYNtjjrAZG,,81ifOLG1ra92UnlQ70,01sf902KvuoXgXtOGX,,003XijlXXYNtjjrAZG
801jpmLukdBgoGTIVR,ORD-000000551,Fulfilled,2026-04-23,2027-04-23,Amendment,2159 Alicia Village,Northhaven,MA,91200,United States,2972 James Terrace,Cedar Crossing,CO,42417,United States,USD,Synthetic order for test and benchmark use.,2026-03-11T02:33:57Z,1444006.19,001qP46mGWsPnuOQ5R,003JnvgUqZO7H4aIRV,,001oUkNbbCllH3CABZ,01sLoYtuPuiAhJSKZN,,003KQYscsqdESaeAKC
801FLbB5EIFj07NYI6,ORD-000000552,Activated,2025-12-05,2027-12-05,Renewal,493 Lori Port,Summit Glen,NC,95428,United States,1496 Amy Lane,Summit Glen,WA,97802,United States,USD,Synthetic order for test and benchmark use.,2025-11-03T16:04:20Z,7633.95,0018MjZShtig55PAG6,003boDg564dd7DLYTL,800RGzoGVNcuQYDI8E,0061a0N3TcwgYlmIJU,01sQ4LtuJF9K1vlMFT,,0033wm8pc9kCfj6YPG
8008MBXqOXYhLGiQE0,ORD-000000553,Cancelled,2022-04-22,2025-04-21,Amendment,716 Morrison Summit,Summit Glen,OR,47915,United States,4088 Heather Freeway,Alder Bay,CA,15114,United States,USD,Synthetic order for test and benchmark use.,2022-02-22T21:09:32Z,2411663.97,001kgFF0qALhnGGYD4,003QpUbKtwmcJ3HY8B,,006d9dEmMyNLU3LYH9,01sQ4LtuJF9K1vlMFT,,003QpUbKtwmcJ3HY8B
8016YEGhfHFeo8PAD1,ORD-000000554,Activated,2025-05-08,2028-05-07,New,0142 Charles Shore,Lake Briar,MA,89986,United States,520 Courtney Garden,Northhaven,MA,73220,United States,USD,Synthetic order for test and benchmark use.,2025-03-15T20:42:54Z,1189914.94,,003jAZnIL7oYfk0Y1U,800bjmohWwCP7WSIB5,,01sLoYtuPuiAhJSKZN,,003VxLo3FH5P5RIAB7
8019ASRuPZpIi2XQB8,ORD-000000555,Activated,2023-02-21,2026-02-20,Amendment,70889 Reilly Pass,Willow Harbor,TX,77970,United States,12959 Priscilla Gardens,Northhaven,NC,91873,United States,USD,Synthetic order for test and benchmark use.,2023-02-11T05:37:29Z,397851.1,001OLEw0xIyryQpQ2X,003VXTPtY3aCrHFQRI,,006Ngp3eXn7oUtMIL0,01sf902KvuoXgXtOGX,,
51ttQqHg65h6nDOIJX,ORD-000000556,Draft,2021-02-19,2024-02-19,Amendment,1236 Kevin Lodge,Summit Glen,CO,89312,United States,54746 Daniel Road,Willow Harbor,CO,62470,United States,USD,Synthetic order for test and benchmark use.,2021-02-09T23:45:21Z,1155901.06,001kC1LlUdj8c3zY68,003PyZ38dL1GKh6AD3,800zUFqhmCa1rQWYGD,700wA90FDeQiZ6wQI3,01sf902KvuoXgXtOGX,,003ezCyox7B4VHNAOG
801AsWPjA9tFKWbIIA,ORD-000000557,Cancelled,2023-07-08,2025-07-07,New,0783 Tony Spring,Summit Glen,OR,49440,United States,324 Amy Dam,Alder Bay,TX,89895,United States,USD,Synthetic order for test and benchmark use.,2023-06-18T02:07:05Z,2768399.65,001OH94vlTF3MI8Y08,00324SkSh22hkotYEY,8008VR87WA8PEdGIS6,816OkDXbVyllg8hYUU,01sQ4LtuJF9K1vlMFT,,00324SkSh22hkotYEY
801TOipgGY8jmZNIX8,ORD-000000558,Cancelled,2022-12-12,2023-12-12,Amendment,17028 Garcia Divide,Willow Harbor,CO,53163,United States,67811 Benitez Mountain,Willow Harbor,WA,37152,United States,USD,Synthetic order for test and benchmark use.,2022-12-11T18:12:18Z,1250298.75,001qxvOxGkxKlKoYCS,0039xwRHwigsnXFQBC,,726U8oNm8SnQFZ6IES,01sf902KvuoXgXtOGX,0Q02vgyJ9bcmGXo0U5,0039xwRHwigsnXFQBC
801zFcwEdpWY9EiYL5,ORD-000000559,Fulfilled,2023-05-24,2026-05-23,Renewal,14131 Michael Throughway,Northhaven,OR,20561,United States,98410 Johnson Islands,Cedar Crossing,MA,58963,United States,USD,Synthetic order for test and benchmark use.,2023-05-09T21:22:46Z,1222052.7,001DbG9gnZEl0ZPAAY,003JvekNEObXCPCYL1,,006FuZqMhzhbMBjIXF,01sQ4LtuJF9K1vlMFT,0Q0mQGE2Ohi2QPHK3T,003BpLOEBjhtrpuQWV
801RbsfTfbtqYxSQ7C,ORD-000000560,Draft,2026-05-09,2028-05-08,Amendment,4724 Christina Meadow,Willow Harbor,WA,86030,United States,355 Christopher Estates,Alder Bay,NC,80219,United States,USD,Synthetic order for test and benchmark use.,2026-03-31T18:57:31Z,775912.2,001Oil2EokU3tWpID9,,,006pJXsG6hijxZrIT8,01sf902KvuoXgXtOGX,,0036mmNusffWovpIGN
801vpxGtMjV4HVOQA7,ORD-000000561,Draft,2024-12-10,2026-12-10,Amendment,214 Scott Loop,Alder Bay,TX,30152,United States,8019 Michael Fall,Summit Glen,WA,10498,United States,USD,Synthetic order for test and benchmark use.,2024-11-07T13:04:37Z,224316.19,001oPLQgL6DtzXuQJ9,00394wQRWKSVri5I25,,00631F4ooCdwrqsY33,01sf902KvuoXgXtOGX,,003NmtdlMjbGHaXQSG
801vhnqtxSrDGs9AQI,ORD-000000562,Cancelled,2023-06-13,2026-06-12,New,450 David Dale,Alder Bay,CO,10871,United States,0790 Walters Plains,Willow Harbor,TX,56173,United States,USD,Synthetic order for test and benchmark use.,2023-06-08T13:16:37Z,993358.56,001MT8Df5qbnGRWI8L,003P4MTvFelGRodQ08,,,01sJqGPflRJqwqCPRW,,003P4MTvFelGRodQ08
801vWBIJPSqXKeNYD0,ORD-000000563,Fulfilled,2026-05-21,2027-05-21,Amendment,62189 Murphy Rapid,Cedar Crossing,TX,39985,United States,217 Torres Club,Cedar Crossing,CA,41501,United States,USD,Synthetic order for test and benchmark use.,2026-04-04T22:14:41Z,143847.41,001JLvRCLNllmEyYER,003he5vZFsM4U6hQ0K,,71tPa9pj2CKPA1qQMG,01sQ4LtuJF9K1vlMFT,,003he5vZFsM4U6hQ0K
801sKLUyw4NmRCyQMS,ORD-000000564,Cancelled,2021-11-30,2022-11-30,Amendment,4204 Henderson Lakes,Northhaven,CA,26771,United States,735 Thompson Mount,Summit Glen,NC,44141,United States,USD,Synthetic order for test and benchmark use.,2021-11-28T07:25:33Z,1139742.32,001X85qfzndbjPoIS1,003ZKKiDE7DfEOBQUL,,006TKuc6w3hFq6FYVL,01sf902KvuoXgXtOGX,0Q0wcGpg0JMIRXVC39,003W4DKHKXcD4DQQF7
801673y6N9tE96YYJ9,ORD-000000565,Activated,2026-01-23,2028-01-23,Renewal,0165 Perez Center,Lake Briar,MA,35360,United States,3983 Sharp Lock,Cedar Crossing,MA,54660,United States,USD,Synthetic order for test and benchmark use.,2026-01-15T10:49:21Z,1355278.32,001r2Zt5bJoZh5cI46,003bYmDBFVRb9zYI4J,,0060fyqkOBlBEsPIQ3,01sLoYtuPuiAhJSKZN,,003bYmDBFVRb9zYI4J
8014GWS9nMFs8EhAER,ORD-000000566,Fulfilled,2025-04-13,2028-04-12,New,488 Holder Avenue,Cedar Crossing,MA,18383,United States,40142 Nicholas Spurs,Alder Bay,MA,37072,United States,USD,Synthetic order for test and benchmark use.,2025-02-12T13:37:39Z,315103.75,0011y3R0qW4167MAMP,003XijlXXYNtjjrAZG,,80tIwfuf51uL6FGQB6,01sf902KvuoXgXtOGX,,003XijlXXYNtjjrAZG
801cpVmrs5REV6AYII,ORD-000000567,Activated,2023-03-03,2024-03-02,Amendment,3753 Reed Radial,Alder Bay,MA,91263,United States,43442 Chris Mountain,Cedar Crossing,MA,17885,United States,USD,Synthetic order for test and benchmark use.,2023-02-11T11:06:38Z,2561313.48,001D3FX1GvU3G1mAKG,003NNQIxxg1LXB1IM6,,01i4tbtlkIVqekKIQW,01sf902KvuoXgXtOGX,,003NNQIxxg1LXB1IM6
8012lXccdOketESIQJ,ORD-000000568,Draft,2023-09-21,2024-09-20,Amendment,547 Singh Ways,Northhaven,NC,93683,United States,4792 Guerrero Heights,Summit Glen,OR,14866,United States,USD,Synthetic order for test and benchmark use.,2023-09-06T01:49:22Z,2911167.22,001lpuGrFmSTBnuY0M,003bnlV75OUk1OtQ61,,80tIkHrltvUIWqOY13,01sLoYtuPuiAhJSKZN,,003uwa0GaixV5VQI3X
801mOeaKmmVXYmrY53,ORD-000000569,Activated,2026-02-28,2029-02-27,Renewal,75080 Catherine Loaf,Cedar Crossing,MA,30610,United States,9230 Rosario Via,Alder Bay,NC,46782,United States,USD,Synthetic order for test and benchmark use.,2026-02-07T02:50:17Z,956121.94,001EM3ljRRvtOqaQZO,003KN79fSFd3oQ6IVK,,006hxWshbpMkWxAI8T,01sf902KvuoXgXtOGX,,003KN79fSFd3oQ6IVK
801mjWGVOGcvMy9QHO,ORD-000000570,Activated,2023-07-18,2025-07-17,Amendment,165 Joshua Glens,Cedar Crossing,CA,33864,United States,9637 Lawson Valleys,Alder Bay,CA,33513,United States,USD,Synthetic order for test and benchmark use.,2023-07-14T18:14:31Z,1559859.66,001H9tfZGBr7JPsALI,003CZUOSe30hjeUI6P,,72iIgR6vwZzvAVWID9,01sLoYtuPuiAhJSKZN,,003CZUOSe30hjeUI6P
8014jXUy0cw2pGfI6S,ORD-000000571,Cancelled,2022-11-25,2023-11-25,Renewal,969 Nicole Track,Cedar Crossing,TX,32579,United States,0272 Mccormick Wall,Lake Briar,MA,72334,United States,USD,Synthetic order for test and benchmark use.,2022-10-28T19:20:01Z,36651.88,001kaydhB78AJPJIWK,003URlnxMHsDiDPQ7H,,006AjJkIcXHvgtSARC,01sf902KvuoXgXtOGX,,003URlnxMHsDiDPQ7H
001pLrXgUg79BdcA23,ORD-000000572,Draft,2022-06-27,2024-06-26,Renewal,397 Adrienne Freeway,Summit Glen,OR,32715,United States,0737 John Vista,Cedar Crossing,CA,14963,United States,USD,Synthetic order for test and benchmark use.,2022-06-15T18:10:43Z,1965345.18,001e0UGOTVraqTKQN3,003UCqQkPR1i6xLQQO,,006CcicnqotKbV7QA3,01sQ4LtuJF9K1vlMFT,,003UCqQkPR1i6xLQQO
8019BfxNyB3b14BAH6,ORD-000000573,Cancelled,2022-01-24,2025-01-23,Amendment,01867 Gray Cape,Lake Briar,NC,17486,United States,0741 Miguel Forge,Lake Briar,NC,34664,United States,USD,Synthetic order for test and benchmark use.,2021-12-01T16:36:04Z,967273.09,001aPvgDsUU73EoIG0,003PCL4YTi6151xAJR,,70trphiT60GMX0jQVT,01sQ4LtuJF9K1vlMFT,,003PCL4YTi6151xAJR
801HiuTMbUQDwA5QJ5,ORD-000000574,Fulfilled,2026-04-20,2027-04-20,Amendment,235 Ortiz Radial,Cedar Crossing,MA,63657,United States,0751 Christopher Corners,Cedar Crossing,CO,39423,United States,USD,Synthetic order for test and benchmark use.,2026-04-19T04:44:52Z,217440.16,001qP46mGWsPnuOQ5R,,,516BZpqi92HfMiEAXD,01sLoYtuPuiAhJSKZN,,003JnvgUqZO7H4aIRV
800I2BAjG5j3HslYBC,ORD-000000575,Fulfilled,2026-02-10,2027-02-10,New,65411 Valerie Alley,Cedar Crossing,OR,86308,United States,377 Johnson Mission,Summit Glen,MA,35674,United States,USD,Synthetic order for test and benchmark use.,2025-12-21T06:30:59Z,1786891.33,0012Mm2CXMo3FSXAIK,003P3d04rdXPYhwAN3,,006Cm8Rn4HErLBzA3Y,01sLoYtuPuiAhJSKZN,,003nDBQCPPUVyeOA76
8017kiJcedWwxqfA8Y,ORD-000000576,Cancelled,2025-11-03,2027-11-03,Amendment,0838 Grant Pike,Cedar Crossing,OR,19024,United States,2279 Christine Port,Summit Glen,CA,92290,United States,USD,Synthetic order for test and benchmark use.,2025-09-24T11:50:51Z,2643086.87,001bEjr0cyFC7SBAXL,003uHEMhYY2BbchADE,,510VO5MURhSxzZ6AYH,01sLoYtuPuiAhJSKZN,,003uHEMhYY2BbchADE
801jJWTdQFdpLWdIIE,ORD-000000577,Cancelled,2022-08-27,2024-08-26,Renewal,7898 Omar Hollow,Lake Briar,WA,86012,United States,575 Mary Plains,Alder Bay,MA,59976,United States,USD,Synthetic order for test and benchmark use.,2022-07-20T00:23:18Z,2093607.2,001S3iMdhglkGGXA4V,0039hOoEmV9URW8A6H,,,01sLoYtuPuiAhJSKZN,,0039hOoEmV9URW8A6H
710jhYoO6Y4VsaCYR4,ORD-000000578,Fulfilled,2022-08-24,2025-08-23,Renewal,962 Adams Estates,Alder Bay,OR,13195,United States,18978 Lopez Divide,Lake Briar,CA,98242,United States,USD,Synthetic order for test and benchmark use.,2022-07-09T08:58:30Z,2032573.83,001sriFmgu6lhqcIL6,,,701ZKEVK2K8qBjzA6V,01sf902KvuoXgXtOGX,,
801QxCB8dapkSEwQVL,ORD-000000579,Activated,2022-01-22,2024-01-22,Renewal,25709 Sharon Causeway,Alder Bay,CA,46641,United States,436 Brown Falls,Northhaven,MA,66376,United States,USD,Synthetic order for test and benchmark use.,2022-01-10T17:31:59Z,1499384.58,001j6nRokzRlCs1Y07,,8005cBwa2u29TaTY1C,026rEFr5eyVWlSZY8X,01sLoYtuPuiAhJSKZN,,003F7xNHwBJn7AfAYF
